Average TCF4A,Average TCF4D,Average TCF4I,Average TCF4M,Average TCF20A,Average TCF 20 D,Average TCF 20 I,Average TCF 20 M,Average TCF36A,Average TCF36D,Average TCF36I,Average TCF36M,Average TCF44A,Average TCF44D,Average TCF44I,Average TCF44M,Average TCF44hA,Average TCF44hD,Average TCF44hI,Average TCF44hM,Average TCF72D,Average TCF72I,Average TCF72M,Average TCF72mA,Average TCF72mD,Average TCF72mI,Average TCF72mM,Average TCF72hA,Average TCF72hI,`
188.575,95.975,208.895,198.625,501.275,498.755,552.935,599.965,783.46,798.325,793.695,808.49,385.0066667,337.0966667,475.6966667,483.1933333,686.7133333,545.79,900.5133333,820.93,156.665,280.2566667,243.0666667,633.285,573.5,540.925,732.02,346.42,259.0566667,279.45
37.535,16.475,18.55,48.485,126.545,53.295,51.07,61.015,55.55,75.795,31.91,61.905,61.75333333,76.33,18.61,64.60666667,6.306666667,27.57,20.69333333,5.786666667,72.67,48.08333333,47.61,68.91,48.58666667,38.135,36.96,6.035,8.453333333,3.96
48.595,42.525,50.79,33.21,47.425,66.47,38.72,39.29,138.175,122.285,141.605,131.465,91.4,57.54333333,69.69666667,69.61,187.47,126.91,183.85,172.9933333,30.92,74.36333333,57.62666667,94.65,117.5866667,118.43,122.0966667,51.21,45.36333333,24.02
102.64,95.18,147.655,93.47,81.09,111.01,63.45,79.98,189.685,163.595,208.51,199.64,101.1333333,101.79,102.9833333,89.20666667,138.99,130.91,150.7466667,131.3833333,89.075,91.96,123.8966667,87.455,116.1833333,122.82,148.56,48.545,32.04666667,16.81333333
0,11.21,23.975,10.455,21.925,69.965,77.635,64.21,67.155,95.57,41.26,55.375,61.94666667,86.08,21.24666667,34.08,5.043333333,35.39,18.56333333,18.72,34.65,36.67,21.45333333,114.84,47.67,12.975,45.37666667,14.36,10.72,0
0,0,0,0,0,9.255,0,0,25.25,6.075,12.305,20.49,35.24,16.28666667,31.65666667,7.416666667,38.09333333,41.86,31.65666667,13.35,0,6.083333333,0,31.325,35.52,49.385,48.20666667,33.92,40.81333333,56.30333333
0,1.485,0,6.29,0.46,1.34,9.69,2.775,5,8.99,3.995,4.545,18.94666667,12.33333333,12.52,8.58,17.28,25.43,8.876666667,9.523333333,23.88,22.55666667,46.53333333,25.85,19.45333333,13.535,13.10333333,146.65,160.3166667,169.9666667
0,0,0,0,0,5.42,15.01,1.61,99.725,50.6,91.385,93.275,57.67666667,50,59.31333333,41.94666667,173.82,106.7,195.88,167.61,15.735,36.31666667,19.59,126.71,187.19,173.975,205.6166667,225.555,168.7333333,195.1166667
972.625,933.22,761.015,998.745,1047.68,927.82,775.68,958.095,825.375,867.825,927.86,1009.605,1464.13,1733.636667,1227.486667,1289.583333,1458.073333,1169.52,1564.026667,1859.223333,1450.825,961.6466667,1203.086667,2169.98,1280.24,1061.03,1485.723333,3640.66,2618.08,2923.796667
32.15,23.905,18.89,28.735,11.02,28.005,60.4,7.99,60.405,22.67,35.91,47.115,88.7,59.9,41.06333333,62.38666667,218.6666667,104.52,203.8666667,162.4666667,156.335,93.77333333,118.55,105.505,101.5133333,130.93,98.08666667,184.435,241.6233333,228.1033333
118.145,139.02,137.92,119.985,176.895,187.33,190.805,150.775,179.755,227.22,157.645,184.75,136.3,149.1666667,132.6833333,99.06,174.21,115.07,134.7166667,132.2766667,261.42,164.5633333,148.8,107.435,110.37,130.525,106.43,72.1,54.72,75.47333333
7.71,6.535,3.38,7.76,13,11.605,54.895,13.345,40.045,37.725,40.5,36.27,55.35666667,33.52,36.04333333,38.44,95.34333333,52.82,94.37,100.37,78.095,59.77,66.55,72.215,84.51,76.335,67.57666667,158.6,108.0166667,113.7033333
7.66,5.405,6.015,1.115,13.52,13.695,41.415,19.625,27.22,26.82,22.985,20.72,16.66333333,16.76,15.58666667,16.11666667,5.01,4.22,0.91,2.636666667,23.105,26.89666667,16.49333333,8.19,9.42,15.025,12.7,0.475,2.13,2.73
196.77,142.985,133,165.16,314.315,336.11,253.09,280.485,169.74,251.75,147.505,244.91,124.9766667,138.0666667,158.3066667,143.2666667,27.52666667,32.12,30.03,33.16,198.855,193.4966667,187.37,146.78,91.22,121.635,121.82,26.625,27.94333333,23.97
39.675,28.89,27.475,20.075,101.255,91.03,170.39,109.65,256.48,333.98,321.615,278.56,145.4033333,166.46,175.9133333,152.5266667,149.0766667,228.54,133.3966667,104.52,46.67,152.5233333,104.98,300.665,115.19,149.28,162.0966667,40.985,30.29333333,23.23
83.505,196.565,96.255,137.785,113.425,192.655,159.185,150.965,57.505,65.315,46.895,95.51,100.89,20.19,67.03,18.49,18.98666667,0,9.23,11.74333333,580.81,372.11,974.6233333,50.26,35.45,0,50.15666667,57.705,34.95333333,4.996666667
64.76,64.205,35.895,63.315,94.35,82.96,128.81,80.025,193.08,193.585,170.285,201.29,88.25333333,86.15,109.7933333,78.25333333,41.02666667,55.4,38.11333333,45.98,561.79,352.88,736.6066667,221.445,103.9933333,96.505,161.51,28.735,104.7133333,51.51333333
47.17,70.445,30.23,43.63,26.87,58.935,107,26.745,16.77,17.265,7.545,29.255,28.71333333,18.95333333,23.36666667,17.93666667,41.39666667,26.1,13.32333333,19.25,230.835,182.17,293.1933333,27.66,16.29666667,17.66,35.16,7.785,29.93333333,13.38666667
66.74,27.045,39.89,84.605,133.36,141.54,243.205,159.21,337.245,259.02,396.505,352.005,321.2733333,276.44,315.03,363.5366667,305.1533333,247.46,277.8466667,286.59,318.29,224.03,201.3833333,252.76,254.6566667,279.34,269.6466667,555.225,753.6633333,716.5
36.735,38.7,12.895,39.07,95.095,120.71,81.105,75.79,188.37,196.27,155.28,179.375,123.84,149.3066667,89.85666667,92.24333333,98.55,154.64,91.08333333,101.0733333,193.005,135.0833333,237.3233333,122.88,95.36666667,83.24,107.7366667,35.075,88.31333333,81.16
20.47,28.55,31.885,23.175,46.11,39.365,30.29,50.5,56.505,73.23,73.39,80.595,55.36333333,43.53333333,50.94,37.18333333,58.71333333,51.53,45.43,47.75,26.04,34.67666667,36.25333333,62.665,40.50666667,51.08,60.85,18.61,15.15666667,8.733333333
30.64,15.56,15.63,20.985,52.385,41.2,54.485,57.29,83.215,118.75,93.99,143.855,87.69333333,111.0133333,91.36666667,70.69,43.06333333,76.45,35.61,35.89,58.285,84.67666667,76.44,49.3,55.91666667,63.07,57.74333333,15.155,11.35333333,9.83
26.53,20.705,12.615,23.96,47.645,45.34,79.285,50.43,133.705,100.34,147.115,163.5,95.73333333,106.8433333,92.51666667,67.16666667,88.73,90.13,65.34666667,59.88,167.6,135.56,323.1066667,118.935,107.2666667,100.54,101.15,31.305,26.82333333,22.42
0.22,1.955,2.56,4.795,4.175,6.975,6.215,3.735,62.03,21.575,81.76,59.53,65.11,53.04333333,69.72333333,76.47333333,146.85,78.8,197.39,152.3533333,51.585,74.66666667,54.18,71.76,93.50666667,86.965,97.72666667,28.565,35.84,37.85666667
2.305,3.465,10.185,2.695,65.68,51.21,92.675,52.245,40.545,50.11,24.455,47.21,45.85666667,44.27666667,38.96,40.31666667,10.43666667,11.25,9.606666667,11.17666667,37.43,45.74,60.33333333,28.64,24.17333333,20.47,21.57333333,2.36,5.35,3.49
0,0,0,0,0,1.835,18.47,1.84,27.47,26.705,11.14,9.72,16.80666667,5.916666667,6.053333333,8.17,0,0,0,2.04,0,21.66666667,10.06333333,2.63,9.253333333,12.29,17.51666667,0,0,0
14.395,10.825,10.83,1.06,62.465,108.375,93.145,91.45,107.59,124.575,113.47,103.3,54.79,69.28,64.98,57.94,11.81,3.38,3.99,5.133333333,78.46,36.34,109.2533333,25.75,30.71666667,48.605,38.27,6.505,3.863333333,7.356666667
19.47,9.135,10.99,13.38,48.4,44.335,31.25,43.32,34.755,50.39,33.305,44.22,32.74,31.72666667,25.7,24.21666667,8.953333333,3.96,5.606666667,9.523333333,21.31,18.52,40.44333333,36.53,23.05,29.01,26.12333333,11.18,5.803333333,16.28
3.025,3.745,1.99,1.91,9.105,6.495,9.075,1.995,5.935,2.125,6.735,6.23,8.153333333,6.076666667,6.873333333,4.09,4.59,4.57,3.906666667,2.926666667,32.785,45.6,31.36333333,10.78,14.94666667,15.125,10.57,2.74,8.236666667,6.646666667
52.385,51.245,59.34,62.4,170.52,133.3,162.84,177.49,419.09,291.325,558.15,466.415,188.12,172.0566667,164.54,189.2633333,321.3533333,299.68,348.3466667,279.89,75.785,82.74,57.75,167.045,137.6833333,154.125,169.7833333,157.35,137.1233333,163.54
53.57,64.23,63.875,73.255,83.65,105.005,99.58,92.075,61.63,52.665,52.775,44.62,67.38,60.28,46.93,58.95333333,34.91,36.33,23.29666667,22.03666667,89.81,84.88,57.05666667,47.905,26.55666667,15.55,27.01,4.23,7.286666667,5.743333333
40.73,23.005,47.24,43.54,70.725,64.24,80.38,71.405,76.64,72.99,70.98,84.265,51.88,60.76,56.07333333,63.88666667,34.8,44.31,32.16,28.9,59.89,94.38,45.89666667,69.095,65.58,53.475,53.08,20.015,12.35666667,21.68
3.47,1.145,1.935,2.545,5.515,13.71,71.4,7.745,61.88,44.135,45.315,29.67,47.20666667,40.74333333,40.74333333,43.68,55.76,43.15,30.26333333,33.67,71.45,88.48666667,51.02,58.595,36.68333333,41.795,68.53333333,24.175,26.37,18.55
21.605,26.93,38.69,20.825,79.7,50.445,158.37,50.82,3422.325,2198.24,3537.43,2859.295,1513.663333,1315.803333,1518.663333,1608.893333,8770.486667,4794.84,9354.643333,9998.693333,2729.14,1251.85,701.1966667,4243.23,4749.226667,4536.175,3908.59,22777.94,16881.42333,19886.53333
3.39,0.225,1.8,1.95,0.815,1.595,29.355,0.535,23.84,9.32,29.37,20.535,29.06666667,18.46666667,23.95,18.06,39.81666667,29.25,43.32,39.72,34.3,40.30333333,16.77333333,45.64,53.74666667,64.365,40.74333333,29.615,25.91333333,27.10333333
4.225,2.655,2.86,2,27.215,28.07,45.975,22.38,63.515,55.11,71.38,63.165,132.3066667,111.4933333,90.89333333,110.0333333,94.87666667,121.28,97.62666667,105.1933333,40.295,71.45666667,16.41,106.92,90.43333333,85.19,107.5133333,23.635,22.52,18.64666667
1.515,0,0,0,2.32,2.245,93.255,9.93,173.455,91.495,237.94,204.465,41.06333333,18.49333333,42.58666667,37.59333333,121.5366667,98.15,142.45,129.8333333,349.135,155.1066667,148.58,169.495,944.05,1314.03,593.7133333,2388.385,3618.056667,3358.686667
3.4,12.225,11.62,6.42,33.545,26.685,56.055,24.015,33.18,37.495,50.735,39.31,19.03333333,15.53333333,18.63,19.27,6.923333333,5.9,12.99666667,6.236666667,12.895,41.95333333,5.15,27.25,31.38,22.295,26.84333333,25.63,17.11333333,14.99333333
32.875,34.62,20.31,22.62,43.495,55.325,40.275,45.03,47.695,55.065,36.31,51.44,57.95333333,51.24666667,65.57333333,48.46333333,32.11666667,38,38.19,35.68,75.225,76.51666667,106.8833333,53.515,44.54333333,40.64,58.25666667,21.7,29.29333333,15.52333333
10.715,2.84,3.265,8.035,29.815,36.515,54.21,29.7,45.205,58.515,25.415,39.345,26.29666667,22.29666667,26.45666667,26.07666667,24.51333333,15.71,12.98,8.416666667,53.4,25.78666667,5.223333333,26.44,21.19,12.075,20.92666667,5.67,10.91333333,3.923333333
84.36,83.925,99.715,70.735,71.775,90.395,89.805,90.44,203.77,174.605,199.58,168.425,154.7833333,123.9466667,174.6533333,159.1733333,351.1033333,350.61,420.8466667,364.71,63.745,98.25666667,39.32666667,147.835,213.5966667,170,157.95,118.495,91.21666667,73.60666667
5.915,4.68,1.37,0.87,9.47,14.025,34.055,10.735,72.765,62.495,80.81,70.025,53.26666667,41.11666667,61.75,61.52,75.15666667,65.69,94.85,82.21333333,35.92,68.70333333,53.03666667,55.465,92.1,116.89,124.5266667,33.935,32.73666667,26.14
0,2.24,0,2.92,0.575,0.56,28.305,1.68,114.7,78.345,116.865,113.46,58.77666667,25.31333333,52.14666667,53.80666667,69.67666667,54.57,67.63333333,57.75333333,42.35,42.93333333,32.13333333,92.005,120.3733333,120.07,94.74333333,19.78,9.756666667,12.03666667
15.775,11.01,29.06,16.845,78.41,87.945,135.725,87.32,129.44,126.3,106.125,135.855,69.99,65.49666667,67.49,51.66333333,70.03,94.73,76.99666667,59.81333333,80.145,106.2966667,96.75333333,62.575,56.33,68.69,60.83,26.805,24.17,29.58
39.575,61.265,69.295,76.52,95.885,146.035,150.105,77.805,176.415,154.365,124.005,125.58,55.43,88.25666667,83.12333333,74.84666667,76.26666667,73.71,64.46333333,68.68666667,70.31,133.9466667,134.1133333,49.325,70.13333333,88.485,99.09333333,49.495,44.66,42.23
24.915,26.83,42.97,37.965,67.58,56.99,83.25,63.21,87.76,70.465,86.095,69.045,73.37666667,56.42666667,46.88333333,54.95666667,87.44,56.83,95.29333333,85.53,140.17,73.12333333,76.69,56.265,67.72,79.575,45.3,33.395,27.81,26.46666667
381.605,260.885,372.54,286.635,470.855,467.355,479.295,510.75,394.6,378.12,377.61,343.3,261.39,289.6533333,291.25,245.59,100.4966667,95.43,73.89333333,78.10333333,136.73,250.2533333,264.02,146.795,114.06,157.855,139.56,26.91,30.09,24.99666667
3.675,3.62,11.58,4.51,30.995,38.595,35.215,26.805,90.685,82.83,112.035,134.35,74.67666667,68.50333333,64.05666667,72.81,187.6833333,161.63,178.1866667,192.9766667,51.725,97.21666667,40.12333333,140.415,272.3133333,334.03,219.8833333,226.795,283.7066667,232.8966667
1.03,3.055,0.625,15.5,11.995,3.2,7.065,9.445,27.845,10.555,14.425,38.605,21.24333333,17.82,13.66,16.12333333,49.18,16.82,35.10333333,43.39,8.96,20.26666667,20.77,34.53,44.15333333,56.635,55.08333333,72.79,70.45333333,81.44666667
3.43,8.64,2.19,0.91,6.82,3.045,3.19,7.335,23.295,6.83,15.105,33.875,20.31666667,21.46,16.75,12.87666667,17.03333333,16.84,19.17666667,22.47666667,57.69,45.96333333,36.77333333,18.395,73.53,109.39,64.41666667,160.235,126.8366667,123.8733333
0.815,2.815,0.43,2.655,0,4.85,7.85,1.875,2.635,0.8,2.03,1.5,5.436666667,3.673333333,3.596666667,4.463333333,0,3.85,0.216666667,0.346666667,20.27,55.69,37.62666667,12.46,80.85333333,127.535,27.05666667,5.645,2.423333333,0.693333333
29.105,35.055,38.925,34.385,33.13,45.88,72.12,49.535,64.075,42.78,59.005,59.26,44.79,29.00666667,42.16333333,35.14666667,24.1,34.11,39.30666667,18.08333333,65.81,61.31,90.25,44.1,40.85666667,46.415,54.6,10.855,11.25,19.54333333
5.37,8,16.875,11.95,35.64,30.535,15.8,18.66,54.9,68.565,43.345,48.57,83.96333333,72.73333333,58.66333333,58.09,44.68333333,83.08,27.88,30.69666667,39.655,92.69333333,136.63,89.92,39.06,29.61,65.54666667,30.17,37.69666667,70.72
48.315,57.045,37.23,48.87,50.225,81.54,36.37,82.36,84.06,81.765,69.41,83.77,61.86666667,51.06,56.98666667,41.17,58.59,90.73,31.72666667,38.52,135.58,62.53,119.4833333,77.495,79.56,28.975,70.4,71.685,103.76,94.22
135.08,102.705,166.68,138.19,160.145,145.02,158.255,183.045,235.77,174.825,228.81,191.94,172.9,154.1366667,194.5933333,172.1,221.71,282.36,180.1366667,182.7733333,110.33,129.6566667,161.1733333,136.155,146.0233333,132.4,135.3633333,126.03,106.14,127.2666667
229.795,159.27,205.665,178.085,153.235,166.705,182.18,137.17,190.31,257.81,170.23,207.62,86.82,88.53333333,78.14333333,102.21,123.4933333,155.76,148.5533333,175.7666667,96.64,232.2366667,269.2666667,97.475,140.37,157.685,207.31,160.195,76.85333333,55.27666667
40.28,35.665,11.61,44.38,12.645,24.855,22.655,20.535,17.7,17.665,19.665,21.115,25.49666667,16.07666667,20.31,14.66666667,18.00666667,14.62,2.403333333,9.72,119.58,258.3766667,207.4333333,34.895,513.9333333,698.96,145.7433333,15.29,15.63,12.66
2532.07,2001.23,2557.135,2246.4,2280.945,1875.875,1513.365,2165.345,2549.65,2442.245,2799.92,2452.26,2156.813333,1845.6,1963.65,2054.13,3432.27,2933.38,3434.56,3509.603333,1403.345,1443.806667,1576.07,1542.645,1874.65,1859.805,1988.876667,2616.21,3010.436667,2846.26
7.545,4.305,9,5.1,13.235,13.785,32.16,17.35,241.785,141.9,245.835,181.625,132.6,91.31,123.5666667,141.2333333,192.3166667,193.96,185.3133333,169.9366667,91.155,101.91,131.8233333,145.64,145.7166667,157.755,106.3266667,23.075,18.45666667,8.893333333
208.43,252.615,169.705,244.635,134.015,204.815,92.74,135.155,177.565,181.045,191.12,191.445,164.49,141.76,164.3266667,152.1366667,315.2266667,213.6,339.8333333,317.7533333,258.855,210.91,427.9066667,215.33,199.56,153.75,204.35,106.23,123.7933333,131.7266667
14.86,0,0,7.42,0,8.185,22.425,4.085,16.27,25.52,10.99,13.835,34.29666667,19.30666667,25.36333333,18.64666667,41.59333333,0,0,33.99,76.475,26.47666667,69.74666667,6.47,31.81,29.38,40.06666667,0,7.903333333,0
291.84,173.41,349.035,260.66,717.025,651.28,505.29,752.58,1174.845,1010.135,1144.01,1031.37,896.86,705.5933333,999.6866667,942.05,1514.44,1268.48,1789.24,1832.453333,597.335,678.8666667,454.64,654.505,801.9466667,794.44,825.9466667,845.815,648,719.11
8.68,7.54,4.62,12.55,41.58,15.515,65.27,21.325,36.005,58.445,26.435,34.99,27.69666667,29.18,35.59333333,25.58333333,30.34333333,11.99,11.09666667,17.88,25.415,33.71666667,48.75666667,53.09,24.36333333,20.77,44.06333333,14.335,23.55666667,24.39666667
98.66,116.005,117.85,99.225,169.23,211.305,165.525,175.26,81.065,130.47,71.455,109.475,84.58666667,87.27,79.99333333,89.79666667,40.49666667,44.74,32.69,32.26,92.745,68.48666667,96.01666667,58.565,51.95,51.075,60.26333333,13.82,22.35666667,18.15
3.235,5.14,3.755,9.945,9.655,11.545,8.685,1.39,18.095,3.81,4.82,17.56,32.55,24.79333333,13.76,16.56333333,24.53333333,18.54,3.513333333,6.543333333,13.88,22.82333333,93.38666667,31.355,138.6166667,154.33,54.17666667,6.845,13.12,5.623333333
31.935,33.895,19.42,35.855,34.37,35.6,25.665,27.12,51.065,58.065,48.72,59.96,42.2,31.65666667,35.49333333,30.55333333,29.08666667,31.79,20.71,24.76666667,70.46,62.27666667,62.86,61.395,46.92333333,45.515,63.46666667,36.625,44.45333333,40.99333333
0,3.88,2.615,7.055,27.54,25.36,19.3,15.875,111.07,116.195,84.18,122.405,50.62333333,26.15666667,63.75666667,61.61333333,68.93666667,63.71,80.42333333,84.09666667,21.16,52.49666667,34.45333333,64.485,164.4166667,111.35,92.54666667,94.64,20.45666667,65.87333333
0,2.53,0,2.73,6.195,7.97,4.865,20.78,48.985,64.66,38.155,56.81,23.98,26.05666667,25.03333333,17.8,9.69,17.23,10.55,7.846666667,0,20.27666667,0,38.41,16.66,15.275,22.49333333,12.265,10.44666667,17.86666667
2.05,4.93,1.11,1.405,3.27,4.365,11.235,2.01,30.085,11.095,27.14,25.83,27.55666667,23.99666667,27.47,31.39333333,121.21,50.55,143.48,114.6133333,76.545,31.57,43.52,113.795,87.23333333,66.275,65.23333333,142.5,112.5333333,112.8133333
5.305,1.49,1.605,1.945,2.635,2.905,5.415,4.265,7.065,5.575,2.25,4.95,16.21333333,17.05666667,12.75,12.44333333,7.923333333,10.2,5.15,5.22,31.75,24.19,38.61333333,21.05,13.83666667,11.205,16.78,20.765,29.85333333,32.56333333
87.755,83.51,70.64,92.62,101.45,127.14,69.185,88.805,114.22,139.05,136.82,146.195,107.36,112.36,104.9,92.72,151.1,128.62,174.7533333,158.0533333,106.835,114.2,92.13333333,166.145,124.0266667,126.975,138.0933333,125.345,112.6333333,119.1666667
55.135,26.49,51.045,44.275,40.01,30.525,39.555,21.55,44.31,71.785,38.665,45.35,29.88333333,32.24666667,37.73333333,26.93666667,13.59,16.07,12.96333333,11.53,43.225,34.22,86.55666667,58.89,43.47333333,35.67,47,18.28,7.07,15.76
138.565,124.855,98.855,142.685,114.36,134.22,156.115,131.61,150.79,154.735,153.58,127.915,78.22666667,93.18666667,111.6333333,75.07,93.31666667,98.59,102.0333333,99.96666667,93.02,97.32,56.01,60.645,53.53333333,82.855,118.2666667,30.395,36.90333333,46.49
9.185,4.685,4.835,8.41,6.015,14.55,12.63,2.335,7.905,6.105,7.735,8.26,28.28333333,12.17333333,21.25666667,22.23666667,12.52333333,14.74,9.473333333,8.296666667,39.58,606.3,31.66,227.79,2332.403333,2700.83,746.22,23.745,30.50333333,8.21
102.76,94.32,102.76,115.925,155.88,160.225,134.82,153.93,130.125,128.8,122.25,127.92,165.2666667,169.7633333,161.0433333,163.5533333,281.8933333,215.92,284.7933333,306.6366667,127.94,130.89,93.12666667,187.68,156.5566667,146.06,172.9733333,322.9,207.0866667,216.4633333
0,1.185,3.065,1.24,67.395,45.285,69.845,80.765,380.73,253.17,478.865,273.46,265.9666667,224.3266667,267.4933333,290.7566667,275.59,281.89,292.8733333,320.73,47,113.9266667,59.50666667,198.44,195.1466667,259.655,198.7266667,34.925,42.13666667,24.01666667
0,0.475,2.06,0.5,3.505,2.485,2.87,7.705,29.515,22.79,29.41,13.95,37.15333333,41.26333333,30.17333333,33.10666667,43.48,35.09,22.32,24.70666667,33.165,107.9766667,33.42666667,105.695,517.01,632.09,152.66,108,38.82,52.61
0,0,0,0,66.215,39.04,56.59,73.115,69.28,71.395,87.32,61.255,56.22666667,84.58,46.27,42.4,15.13333333,29.74,13.11333333,9.013333333,0,11.23666667,28.09666667,42.465,35.88,38.275,32.71,14.92,14.75333333,11.21666667
27.435,17.61,46,50.8,68.72,56.03,72.275,50.795,96.385,87.99,94.295,90.615,55.30333333,74.51333333,52.15,65.04333333,51.18333333,61.06,50.12333333,49.13333333,52.5,47.86333333,73.93666667,91.365,58.13666667,60.22,77.41333333,43.945,27.75666667,32.77
3.885,5.785,0,5.145,28.455,9.065,8.17,1.435,40.535,29.35,41.98,14.21,11.22666667,24.28666667,19.6,20.73333333,8.863333333,24.68,8.776666667,11.52,0,16.51666667,10.58333333,14.505,8.586666667,10.5,23.04666667,3.395,5.4,6.223333333
11.45,11.115,11.115,10.11,19.62,25.965,21.25,20.555,54.245,56.235,56.395,68.28,40.82666667,35.61,45.72666667,41.89333333,52.54333333,46.84,60.20666667,55.12666667,17.3,43.78666667,46.64333333,87.665,68.32666667,51.16,67.38,26.79,18.48333333,17.21666667
75.245,93.52,83.675,56.95,71.62,82.335,57.915,56.495,55.545,73.445,51.66,58.81,61.24666667,44.21666667,61.03,60.22,67.22333333,51.3,78.35333333,82.01,79.1,125.36,191.0966667,56.34,53.72666667,57.925,57.34666667,38.695,22.61666667,32.56333333
0,0,0,0,0,0,1.85,1.355,12.36,1.375,3.38,1.325,6.096666667,1.856666667,1.386666667,0,0.873333333,0,0,0.813333333,0,4.873333333,9.976666667,3.96,21.5,16.02,15.45666667,1.455,0.783333333,1.506666667
29.475,45.885,40.505,36.195,11.49,31.285,31.345,26.45,42.27,26.75,21.71,19.175,26.08333333,36.37,32.69,33.20333333,17.5,8.78,14.95,9.433333333,0,39.61,19.06666667,3.34,24.69333333,12.385,47.09,31.945,12.95666667,35.77333333
9.96,11.5,1.855,1.795,3.07,4.145,4.045,7.18,3.985,3.335,0.285,1.665,12.73,10.16,6.986666667,6.496666667,3.863333333,2.45,3.08,1.723333333,27.46,36.41666667,33.42333333,3.205,4.36,5.27,4.53,0.415,3.07,2.22
1.425,1.765,0,3.695,12.77,20.09,10.615,21.385,50.935,56.665,45.76,72.025,24.94,30.08333333,33.82,39.27,9.53,5.94,10.08666667,9.096666667,29.87,20.49333333,32.38333333,35.765,18.56333333,35.265,27.97666667,3.345,2.86,2.483333333
13.04,11.34,2.275,7.6,6.41,24.045,43.44,6.445,8.795,13.43,5.305,9.185,5.95,6.796666667,6.543333333,2.986666667,3.65,3.89,3.05,1.906666667,34.915,17.45333333,37.69666667,19.855,10.62666667,14.02,19.35333333,2.995,4.703333333,9.643333333
194.255,263.73,165.685,187.89,126.685,167.065,97.815,125.8,96.375,139.25,87.875,124.31,84.85,91.43333333,86.64666667,69.07,20.19666667,22.99,12.80666667,14.98666667,269.91,143.4,233.03,94.54,72,59.28,106.3966667,15.925,23.68666667,25.83
